"url","Search Course 2","Search Course 2_alt","Search Course 2_link","Search Course 3","Search Course 3_link","Badge Content Text","Badge Content Link","Badge Content Link_link","Search Course 4","Search Course 4_link","Search Course 5","Search Course 6","Search Course 7","Search Course 8","Search Course 9","Search Course 10","React Text","Search Course 11","Search Course 12","Search Course 13","Search Course 13_link","Search Course 14","Search Course 14_link"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33","https://udemy-images.udemy.com/course/304x171/1309940_e0c9_3.jpg","course image","https://www.udemy.com/intro-to-trifacta-and-data-cleaning/","Intro to Trifacta: Clean Your Data Quickly and Easily","https://www.udemy.com/intro-to-trifacta-and-data-cleaning/","","","","Curtis Seare and Ginette Methot• Curtis is Director of Analytics with 8+ Years of Experience","https://www.udemy.com/intro-to-trifacta-and-data-cleaning/#instructor","Learn a free tool that will reduce your data cleaning and data preparation time","48 lectures","2.5 hours","Beginner Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$35","5.0","https://www.udemy.com/intro-to-trifacta-and-data-cleaning/#reviews","(1 rating)","https://www.udemy.com/intro-to-trifacta-and-data-cleaning/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33","https://udemy-images.udemy.com/course/304x171/382900_1b87.jpg","course image","https://www.udemy.com/3-tools-for-visual-business-analysis-1/","Business Analysts : Get Results with Visual Analysis Tools","https://www.udemy.com/3-tools-for-visual-business-analysis-1/","","","","Nilakantasrinivasan Janakiraman• Customer Experience & Business Transformation Leader","https://www.udemy.com/3-tools-for-visual-business-analysis-1/#instructor","Solve complex business problems visually with ease, clarity & confidence. No prior knowledge needed!","15 lectures","1 hour","Beginner Level","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$20","3.4","https://www.udemy.com/3-tools-for-visual-business-analysis-1/#reviews","(7 ratings)","https://www.udemy.com/3-tools-for-visual-business-analysis-1/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33","https://udemy-images.udemy.com/course/304x171/748990_0514_2.jpg","course image","https://www.udemy.com/logistic-regression-using-r-in-10-steps/","Logistic Regression using R in 10 Steps","https://www.udemy.com/logistic-regression-using-r-in-10-steps/","","","","Aze Analytics• Learn Data Analytics!","https://www.udemy.com/logistic-regression-using-r-in-10-steps/#instructor","Learn to build Logistic Regression model using R with a real life case study!","11 lectures","1.5 hours","All Levels","","Updated Invalid date","Updated Invalid date","Updated Invalid date","","3.9","https://www.udemy.com/logistic-regression-using-r-in-10-steps/#reviews","(8 ratings)","https://www.udemy.com/logistic-regression-using-r-in-10-steps/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33","https://udemy-images.udemy.com/course/304x171/705048_ab62_2.jpg","course image","https://www.udemy.com/business-analysis-102/","Processes, Analytics & Forecasting with Business Analysis","https://www.udemy.com/business-analysis-102/","","","","Michael Boyle• MD Procurro Solutions GmbH","https://www.udemy.com/business-analysis-102/#instructor","Process Management, Data Modeling, Estimation, Forecasting and Probability","33 lectures","2.5 hours","Intermediate Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","4.3","https://www.udemy.com/business-analysis-102/#reviews","(3 ratings)","https://www.udemy.com/business-analysis-102/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33","https://udemy-images.udemy.com/course/304x171/1323334_333b_3.jpg","course image","https://www.udemy.com/elite-seo-course/","NEW Elite 2017 SEO Course With Video Review Of Your Website!","https://www.udemy.com/elite-seo-course/","","","","Digital Marketing Courses 4U• Leading Provider of Online Digital Marketing Courses","https://www.udemy.com/elite-seo-course/#instructor","Market Leading Search Engine Optimisation Course Taught By UK's #1 Bestselling SEO Expert and Author","7 lectures","6 hours","Beginner Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","4.5","https://www.udemy.com/elite-seo-course/#reviews","(1 rating)","https://www.udemy.com/elite-seo-course/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33","https://udemy-images.udemy.com/course/304x171/1342050_7f21_3.jpg","course image","https://www.udemy.com/mysql-8-recipes/","MySQL 8 Recipes","https://www.udemy.com/mysql-8-recipes/","","","","Packt Publishing• Tech Knowledge in Motion","https://www.udemy.com/mysql-8-recipes/#instructor","Recipes to guide you in MySQL 8 anytime","26 lectures","3 hours","Intermediate Level","English [Auto-generated]","Updated Invalid date","Updated Invalid date","Updated Invalid date","$125","4.0","https://www.udemy.com/mysql-8-recipes/#reviews","(1 rating)","https://www.udemy.com/mysql-8-recipes/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33","https://udemy-images.udemy.com/course/304x171/825576_d2ba.jpg","course image","https://www.udemy.com/machine-learning-data-analysis/","Machine Learning: Data Analysis 2017","https://www.udemy.com/machine-learning-data-analysis/","","","","EDULearning Academy, Inc• Programming Made Easy","https://www.udemy.com/machine-learning-data-analysis/#instructor","Machine Learning is the most up to date technique in data analysis. Learn this course and enjoy the top-paying jobs.","20 lectures","3 hours","All Levels","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","3.1","https://www.udemy.com/machine-learning-data-analysis/#reviews","(11 ratings)","https://www.udemy.com/machine-learning-data-analysis/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33","https://udemy-images.udemy.com/course/304x171/958280_0629_2.jpg","course image","https://www.udemy.com/learn-java-by-solving-100-coding-challenges/","Learn Java by solving 100 Coding Challenges","https://www.udemy.com/learn-java-by-solving-100-coding-challenges/","","","","Robert Lee• Business Programmer","https://www.udemy.com/learn-java-by-solving-100-coding-challenges/#instructor","Earn your Java skills through solving popular coding challenges","111 lectures","2.5 hours","All Levels","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$20","3.4","https://www.udemy.com/learn-java-by-solving-100-coding-challenges/#reviews","(4 ratings)","https://www.udemy.com/learn-java-by-solving-100-coding-challenges/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=33","https://udemy-images.udemy.com/course/304x171/1169954_9e2a_4.jpg","course image","https://www.udemy.com/qlikview-data-analysis/","QlikView: Data Analysis","https://www.udemy.com/qlikview-data-analysis/","","","","Packt Publishing• Tech Knowledge in Motion","https://www.udemy.com/qlikview-data-analysis/#instructor","Learn efficient data analysis skills with the simple yet powerful tool—QlikView","24 lectures","2 hours","Beginner Level","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$200","3.5","https://www.udemy.com/qlikview-data-analysis/#reviews","(1 rating)","https://www.udemy.com/qlikview-data-analysis/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34","https://udemy-images.udemy.com/course/304x171/111090_6f36_5.jpg","course image","https://www.udemy.com/learn-the-normal-or-gaussian-distribution/","Learn the Normal or Gaussian distribution in statistics","https://www.udemy.com/learn-the-normal-or-gaussian-distribution/","","","","Luc Zio• Adjunct faculty of Math and Statistics","https://www.udemy.com/learn-the-normal-or-gaussian-distribution/#instructor","Learn through clear lectures and hands-on solved problems how to fully understand the Normal Distribution.","18 lectures","1.5 hours","Beginner Level","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$25","4.4","https://www.udemy.com/learn-the-normal-or-gaussian-distribution/#reviews","(6 ratings)","https://www.udemy.com/learn-the-normal-or-gaussian-distribution/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34","https://udemy-images.udemy.com/course/304x171/1215398_e2ea_2.jpg","course image","https://www.udemy.com/dummy-variable-regression-and-conjoint-analysis-using-r/","Dummy Variable Regression & Conjoint (Survey) Analysis in R","https://www.udemy.com/dummy-variable-regression-and-conjoint-analysis-using-r/","","","","Gopal Prasad Malakar• Credit Card Analytics Professional- Trains Machine Learning","https://www.udemy.com/dummy-variable-regression-and-conjoint-analysis-using-r/#instructor","Dummy Variable regression (ANOVA / ANCOVA / structural shift), Conjoint analysis for product design Survey analysis","19 lectures","2 hours","All Levels","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$20","4.0","https://www.udemy.com/dummy-variable-regression-and-conjoint-analysis-using-r/#reviews","(2 ratings)","https://www.udemy.com/dummy-variable-regression-and-conjoint-analysis-using-r/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34","https://udemy-images.udemy.com/course/304x171/37816_bf4c_17.jpg","course image","https://www.udemy.com/logistic-regression-modeling/","Learn logistic regression modeling in 1 week","https://www.udemy.com/logistic-regression-modeling/","","","","Predictive Analytics• Advanced Analytics Made Simple","https://www.udemy.com/logistic-regression-modeling/#instructor","A hands-on, project-based training to help you quickly learn predictive modeling skills through real-world project work.","26 lectures","2.5 hours","All Levels","","Updated Invalid date","Updated Invalid date","Updated Invalid date","","3.6","https://www.udemy.com/logistic-regression-modeling/#reviews","(4 ratings)","https://www.udemy.com/logistic-regression-modeling/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34","https://udemy-images.udemy.com/course/304x171/1108724_37ae_3.jpg","course image","https://www.udemy.com/how-big-data-is-defining-the-future-executive/","How Big Data is Defining the Future Executive","https://www.udemy.com/how-big-data-is-defining-the-future-executive/","","","","David Elsner• President, DHE Consulting","https://www.udemy.com/how-big-data-is-defining-the-future-executive/#instructor","Information, Insights and Influence - Learn how big data is changing the role of the future business executive","103 lectures","2.5 hours","All Levels","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$70","4.3","https://www.udemy.com/how-big-data-is-defining-the-future-executive/#reviews","(3 ratings)","https://www.udemy.com/how-big-data-is-defining-the-future-executive/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34","https://udemy-images.udemy.com/course/304x171/642004_3f30_2.jpg","course image","https://www.udemy.com/cbdm-certified-business-data-modeler/","5) CBDM: Certified Business Data Modeler","https://www.udemy.com/cbdm-certified-business-data-modeler/","","","","Mr. Clive Finkelstein• ""Father"" of Information Engineering; Pearcey IT Hall of Fame; iCMG 2015 Enterprise Architecture Hall of Fame","https://www.udemy.com/cbdm-certified-business-data-modeler/#instructor","Business-Driven Data Modelling and Business Normalisation","30 lectures","6.5 hours","All Levels","","Updated Invalid date","Updated Invalid date","Updated Invalid date","","3.1","https://www.udemy.com/cbdm-certified-business-data-modeler/#reviews","(4 ratings)","https://www.udemy.com/cbdm-certified-business-data-modeler/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34","https://udemy-images.udemy.com/course/304x171/158746_60cc_4.jpg","course image","https://www.udemy.com/ibm-spss-statistics-getting-started/","IBM SPSS Statistics: Getting Started","https://www.udemy.com/ibm-spss-statistics-getting-started/","","","","Sandy Midili• Business Analytics Training Manager","https://www.udemy.com/ibm-spss-statistics-getting-started/#instructor","Learn how to enter, manipulate, analyze, and report data using IBM SPSS Statistics.","24 lectures","3 hours","Beginner Level","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$50","4.3","https://www.udemy.com/ibm-spss-statistics-getting-started/#reviews","(2 ratings)","https://www.udemy.com/ibm-spss-statistics-getting-started/#reviews"
"https://www.udemy.com/courses/business/data-and-analytics/all-courses/?p=34","https://udemy-images.udemy.com/course/304x171/1291928_51be_3.jpg","course image","https://www.udemy.com/learning-neo4j-graphs-and-cypher/","Learning Neo4j Graphs and Cypher","https://www.udemy.com/learning-neo4j-graphs-and-cypher/","","","","Packt Publishing• Tech Knowledge in Motion","https://www.udemy.com/learning-neo4j-graphs-and-cypher/#instructor","Learn Native graph storage and data processing like a professional.","24 lectures","2 hours","Intermediate Level","","Updated Invalid date","Updated Invalid date","Updated Invalid date","$125","4.2","https://www.udemy.com/learning-neo4j-graphs-and-cypher/#reviews","(3 ratings)","https://www.udemy.com/learning-neo4j-graphs-and-cypher/#reviews"
